Date,cases
12.11.2021,1203
13.11.2021,1212
14.11.2021,1194
15.11.2021,1187
16.11.2021,1213
17.11.2021,1220
18.11.2021,1219
19.11.2021,1221
20.11.2021,1222
21.11.2021,1216
22.11.2021,1212
23.11.2021,1207
24.11.2021,1207
25.11.2021,1201
26.11.2021,1200
27.11.2021,1203
28.11.2021,1190
29.11.2021,1178
30.11.2021,1195
01.12.2021,1191
02.12.2021,1188
03.12.2021,1184
04.12.2021,1185
05.12.2021,1176
06.12.2021,1155
07.12.2021,1152
08.12.2021,1149
09.12.2021,1147
10.12.2021,1144
11.12.2021,1142
12.12.2021,1102
13.12.2021,1094
14.12.2021,1114
15.12.2021,1112
16.12.2021,1105
17.12.2021,1052
18.12.2021,1048
19.12.2021,996
20.12.2021,995
21.12.2021,998
22.12.2021,993
23.12.2021,974
24.12.2021,972
25.12.2021,955
26.12.2021,942
27.12.2021,912
28.12.2021,906
29.12.2021,903
30.12.2021,905
31.12.2021,880
01.01.2022,825
02.01.2022,788
03.01.2022,812
04.01.2022,810
05.01.2022,804
06.01.2022,778
07.01.2022,770
08.01.2022,783
09.01.2022,746
10.01.2022,726
11.01.2022,768
12.01.2022,729
13.01.2022,723
14.01.2022,725
15.01.2022,708
16.01.2022,672
17.01.2022,657
18.01.2022,673
19.01.2022,684
20.01.2022,671
21.01.2022,677
22.01.2022,669
23.01.2022,667
24.01.2022,642
25.01.2022,666
26.01.2022,640
27.01.2022,651
28.01.2022,661
29.01.2022,656
30.01.2022,608
31.01.2022,612
01.02.2022,649
02.02.2022,665
03.02.2022,656
04.02.2022,668
05.02.2022,704
06.02.2022,650
07.02.2022,600
08.02.2022,687
09.02.2022,658
10.02.2022,691
11.02.2022,710
12.02.2022,717
13.02.2022,694
14.02.2022,672
15.02.2022,692
16.02.2022,736
17.02.2022,778
18.02.2022,775
19.02.2022,786
20.02.2022,735
21.02.2022,724
22.02.2022,782
23.02.2022,771
24.02.2022,752
25.02.2022,773
26.02.2022,781
27.02.2022,756
28.02.2022,721
01.03.2022,772
02.03.2022,770
03.03.2022,770
04.03.2022,763
05.03.2022,737
06.03.2022,729
07.03.2022,657
08.03.2022,637
09.03.2022,634
10.03.2022,652
11.03.2022,661
12.03.2022,617
13.03.2022,581
14.03.2022,522
15.03.2022,545
16.03.2022,565
17.03.2022,549
18.03.2022,511
19.03.2022,485
20.03.2022,422
21.03.2022,400
22.03.2022,459
23.03.2022,417
24.03.2022,409
25.03.2022,388
26.03.2022,386
27.03.2022,328
28.03.2022,326
29.03.2022,327
30.03.2022,340
31.03.2022,334
01.04.2022,331
02.04.2022,329
03.04.2022,296
04.04.2022,277
05.04.2022,309
06.04.2022,285
07.04.2022,280
08.04.2022,276
09.04.2022,280
10.04.2022,254
11.04.2022,241
12.04.2022,273
13.04.2022,259
14.04.2022,247
15.04.2022,255
16.04.2022,234
17.04.2022,227
18.04.2022,208
19.04.2022,227
20.04.2022,218
21.04.2022,191
22.04.2022,191
23.04.2022,167
24.04.2022,163
25.04.2022,155
26.04.2022,171
27.04.2022,158
28.04.2022,161
29.04.2022,155
30.04.2022,153
