Date,Cases
06.06.2022,3281
07.06.2022,3194
08.06.2022,3595
09.06.2022,3713
10.06.2022,3605
11.06.2022,3572
12.06.2022,3341
13.06.2022,2955
14.06.2022,2749
15.06.2022,2683
16.06.2022,3262
17.06.2022,3323
18.06.2022,3319
19.06.2022,3049
20.06.2022,2636
21.06.2022,2474
22.06.2022,3024
23.06.2022,3134
24.06.2022,3114
25.06.2022,3037
26.06.2022,2966
27.06.2022,2642
28.06.2022,2513
29.06.2022,2998
30.06.2022,3075
01.07.2022,3110
02.07.2022,3255
03.07.2022,3053
04.07.2022,2824
05.07.2022,2652
06.07.2022,3122
07.07.2022,3324
08.07.2022,3417
09.07.2022,3504
10.07.2022,3364
11.07.2022,3061
12.07.2022,2966
13.07.2022,3895
14.07.2022,4197
15.07.2022,4401
16.07.2022,4643
17.07.2022,4607
18.07.2022,4469
19.07.2022,4137
20.07.2022,5631
21.07.2022,6314
22.07.2022,6586
23.07.2022,6874
24.07.2022,7444
25.07.2022,6482
26.07.2022,6104
27.07.2022,8954
28.07.2022,11407
29.07.2022,11291
30.07.2022,12119
31.07.2022,12341
01.08.2022,10673
02.08.2022,9405
03.08.2022,14484
04.08.2022,16930
05.08.2022,18315
06.08.2022,19695
07.08.2022,20026
08.08.2022,17578
09.08.2022,16048
10.08.2022,23549
11.08.2022,25539
12.08.2022,27494
13.08.2022,28209
14.08.2022,28553
15.08.2022,24881
16.08.2022,23489
17.08.2022,32762
18.08.2022,35315
19.08.2022,37031
20.08.2022,39418
21.08.2022,39052
22.08.2022,32469
23.08.2022,30427
